playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2555334,Jared Goff,LAR,QB,25,3,9,17.992484100266,14.7939535009326,19.2372592288358,1.55277583008127,11,0.403842530568912,2,4.44330572790329,NA,12.1,2.8,7.54152776969704,NA,NA
2540175,LeVeon Bell,NYJ,RB,27,6,4,17.8539101083246,15.53,18.944275905398,1.31788923456022,8,0.185156358585164,2,3.41427590539796,NA,11,2.5,3.11282867149299,NA,NA
2561021,Nick Chubb,CLE,RB,24,1,7,17.8343481813232,16.079,18.9214461332892,1.36252213475197,9,0.487052586108565,2,2.84244613328919,NA,5.7,1.6,2.49006213308568,NA,NA
2541785,Adam Thielen,MIN,WR,29,5,12,17.7487351263865,14.159,20.5601286368646,2.77987655497777,10,0.361112670218475,2,6.40112863686463,NA,10.9,2.8,3.0996137285796,NA,NA
2558008,Mitchell Trubisky,CHI,QB,25,2,6,17.7457293582187,14.841114400302,18.6198627671829,1.37309109175596,12,0.395037398744901,3,3.77874836688094,NA,18.5,3.7,8.45995905055855,NA,NA
2557978,James Conner,PIT,RB,24,2,7,17.5031593181556,15.1587654320988,18.8846849011564,1.48106241146476,10,0.330117998912041,2,3.7259194690576,NA,8.7,2,2.7668472612667,NA,NA
2552430,Tyler Lockett,SEA,WR,27,4,11,17.4539086488298,13.63,20.9734181961523,3.7249939566376,11,0.545986120843192,2,7.34341819615225,NA,12.8,3.1,3.20973809199844,NA,NA
2560800,Baker Mayfield,CLE,QB,24,1,7,17.4315537811754,12.6098376765604,19.5775888592514,2.38847472502449,13,0.171630462283751,3,6.967751182691,NA,7.1,2.3,8.23632659315538,NA,NA
2508061,Antonio Brown,OAK,WR,31,9,6,17.3213362635062,14.03,20.1428732754427,2.86371921771292,12,0.831816895181241,2,6.11287327544268,NA,11.7,3,3.17302997085883,NA,NA
2504211,Tom Brady,NE,QB,42,19,10,17.2698301377722,15.1831468044389,18.0843074646478,1.12026663067587,14,0.107399073394177,3,2.90116066020886,NA,15.2,3.2,7.37223478243729,NA,NA
2506109,Ben Roethlisberger,PIT,QB,37,15,7,17.2500165000111,16.1212345679012,17.9085499261701,0.755285999186649,15,0.217182393281419,3,1.78731535826886,NA,13.9,2.9,6.37033151960215,NA,NA
2558865,Chris Carson,SEA,RB,25,2,11,17.1914318722737,14.2261042524005,19.4977039677634,2.62367120551736,11,0.255926558524848,2,5.2715997153629,NA,6.9,3,3.45881008171928,NA,NA
2560765,Kerryon Johnson,DET,RB,22,1,5,17.1546507662134,15.216,18.633962797741,1.71698298556806,12,0.479370292307223,2,3.41796279774099,NA,13.2,3,3.45881008171928,NA,NA
2506121,Philip Rivers,LAC,QB,38,15,12,17.074845628745,15.8894285610164,17.9456266738718,1.07444643784637,16,0.175433298523352,3,2.05619811285544,NA,17.2,2.8,6.7582343453328,NA,NA
310,Matt Ryan,ATL,QB,34,11,9,16.9908225847144,14.9009625835847,18.3419346453455,1.67419027589985,17,0.478246114730474,3,3.44097206176077,NA,16.6,3.4,8.54880193077237,NA,NA
2540258,Travis Kelce,KC,TE,30,6,12,16.857728559252,12.6122244759973,19.188588246392,2.41048973454175,1,0.946772304854694,1,6.5763637703947,NA,1.3,0.6,6.22817963706397,NA,NA
2532820,Kirk Cousins,MIN,QB,31,7,12,16.8080020757288,16.0792167940427,17.5692910030395,0.651421664408535,18,0.653509478232674,3,1.49007420899679,NA,14.3,3.3,6.73921445377358,NA,NA
2557976,Joe Mixon,CIN,RB,23,2,9,16.7163598612842,15.9564070021882,17.4770871318626,1.37304450843106,13,0.349088123803558,3,1.52068012967443,NA,14.7,2.3,2.97443610740248,NA,NA
2552475,Todd Gurley,LAR,RB,25,4,9,16.6342010865281,14.674992027687,18.3203131786051,1.96967340330171,14,1.11069246877846,3,3.64532115091811,NA,10.6,2.8,3.32041751762876,NA,NA
2552487,Amari Cooper,DAL,WR,25,4,8,16.4945087924671,14.442,19.2542871453445,2.39217241135955,13,0.162927236453363,2,4.81228714534452,NA,14,3.4,3.31986245541729,NA,NA
238498,Julian Edelman,NE,WR,33,10,10,16.4845299441828,12.23,19.8570877686452,3.32672477910052,14,0.395171047015975,2,7.6270877686452,NA,16.9,3,3.17302997085883,NA,NA
2562382,Kyler Murray,ARI,QB,49,0,12,16.2171508642391,11.5376733011142,18.4349271802553,2.58625317747466,19,0.421694963612772,3,6.89725387914113,NA,15.4,3.6,10.3118438579112,NA,NA
